[0.082s] Invoking command in '/home/lulav/ros2_ws/build/controller_manager_msgs': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/lulav/ros2_ws/build/controller_manager_msgs -- -j8 -l8
[0.229s] [  0%] Built target controller_manager_msgs__cpp
[0.256s] [  0%] Built target ament_cmake_python_symlink_controller_manager_msgs
[0.342s] [ 12%] Built target controller_manager_msgs__rosidl_generator_c
[0.346s] [ 24%] Built target controller_manager_msgs__rosidl_typesupport_fastrtps_cpp
[0.379s] [ 36%] Built target controller_manager_msgs__rosidl_typesupport_cpp
[0.464s] [ 48%] Built target controller_manager_msgs__rosidl_typesupport_c
[0.469s] [ 60%] Built target controller_manager_msgs__rosidl_typesupport_introspection_cpp
[0.481s] [ 72%] Built target controller_manager_msgs__rosidl_typesupport_introspection_c
[0.527s] [ 84%] Built target controller_manager_msgs__rosidl_typesupport_fastrtps_c
[0.630s] [ 84%] Built target controller_manager_msgs
[0.689s] [ 85%] Built target controller_manager_msgs__py
[0.764s] [ 96%] Built target controller_manager_msgs__rosidl_generator_py
[0.823s] [ 97%] Built target controller_manager_msgs__rosidl_typesupport_fastrtps_c__pyext
[0.868s] [ 98%] Built target controller_manager_msgs__rosidl_typesupport_c__pyext
[0.885s] [100%] Built target controller_manager_msgs__rosidl_typesupport_introspection_c__pyext
[1.143s] running egg_info
[1.144s] writing controller_manager_msgs.egg-info/PKG-INFO
[1.144s] writing dependency_links to controller_manager_msgs.egg-info/dependency_links.txt
[1.145s] writing top-level names to controller_manager_msgs.egg-info/top_level.txt
[1.163s] reading manifest file 'controller_manager_msgs.egg-info/SOURCES.txt'
[1.163s] writing manifest file 'controller_manager_msgs.egg-info/SOURCES.txt'
[1.216s] [100%] Built target ament_cmake_python_build_controller_manager_msgs_egg
[1.291s] Invoked command in '/home/lulav/ros2_ws/build/controller_manager_msgs' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/lulav/ros2_ws/build/controller_manager_msgs -- -j8 -l8
[1.994s] Invoking command in '/home/lulav/ros2_ws/build/controller_manager_msgs': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/lulav/ros2_ws/build/controller_manager_msgs
[2.009s] -- Install configuration: ""
[2.015s] -- Execute custom install script
[2.015s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/share/ament_index/resource_index/rosidl_interfaces/controller_manager_msgs
[2.016s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/chain_connection.h
[2.016s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/controller_state.h
[2.016s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/chain_connection__functions.h
[2.018s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/chain_connection__struct.h
[2.019s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/chain_connection__type_support.h
[2.019s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/controller_state__functions.h
[2.019s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/controller_state__struct.h
[2.020s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/controller_state__type_support.h
[2.020s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/hardware_component_state__functions.h
[2.021s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/hardware_component_state__struct.h
[2.021s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/hardware_component_state__type_support.h
[2.021s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/hardware_interface__functions.h
[2.021s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/hardware_interface__struct.h
[2.022s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/detail/hardware_interface__type_support.h
[2.022s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/hardware_component_state.h
[2.023s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/hardware_interface.h
[2.023s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/msg/rosidl_generator_c__visibility_control.h
[2.023s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/configure_controller.h
[2.023s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/configure_controller__functions.h
[2.024s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/configure_controller__struct.h
[2.024s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/configure_controller__type_support.h
[2.024s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_controller_types__functions.h
[2.025s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_controller_types__struct.h
[2.025s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_controller_types__type_support.h
[2.025s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_controllers__functions.h
[2.025s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_controllers__struct.h
[2.026s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_controllers__type_support.h
[2.026s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_hardware_components__functions.h
[2.027s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_hardware_components__struct.h
[2.027s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_hardware_components__type_support.h
[2.027s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_hardware_interfaces__functions.h
[2.028s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_hardware_interfaces__struct.h
[2.028s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/list_hardware_interfaces__type_support.h
[2.028s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/load_controller__functions.h
[2.028s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/load_controller__struct.h
[2.029s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/load_controller__type_support.h
[2.047s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/reload_controller_libraries__functions.h
[2.047s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/reload_controller_libraries__struct.h
[2.050s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/reload_controller_libraries__type_support.h
[2.051s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/set_hardware_component_state__functions.h
[2.052s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/set_hardware_component_state__struct.h
[2.053s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/set_hardware_component_state__type_support.h
[2.053s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/switch_controller__functions.h
[2.059s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/switch_controller__struct.h
[2.059s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/switch_controller__type_support.h
[2.060s] -- Up-to-date symlink: /home/lulav/ros2_ws/install/controller_manager_msgs/include/controller_manager_msgs/controller_manager_msgs/srv/detail/unload_controller__functions.h
